X,date,notebook,notebookpage,mappingteam,dataentryby,island,site,mapfilename,quaddiag,quadcorner,tagnum,species,dbh,phenology,lefttarget,leftdist,righttarget,rightdist,notes,entby,dateent,proofby,dateproof,quadcorn,tag,RKPx,RKPy,RKPsource,LKPx,LKPy,LKPsource
3998,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,ZA0,5019,aglaia,101,nff,a0,7.58,za0,3.96,NA,NA,NA,NA,NA,za0,5019,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
3999,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z*A0,5020,cyno,78,nff,a0,12.11,za0,7.27,NA,NA,NA,NA,NA,z*a0,5020,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4000,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z*A0,5021,aglaia,42,nff,a0,12.24,za0,9.29,NA,NA,NA,NA,NA,z*a0,5021,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4001,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5022,guamia,82,nff,a0,11.46,za0,10.59,NA,NA,NA,NA,NA,z0a,5022,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4002,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5023,eug,NA,nff,a0,8.15,za0,8.51,NA,NA,NA,NA,NA,z0a,5023,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4003,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5024,premna,312,nff,a0,10.65,za0,12.15,Base is out of plot,NA,NA,NA,NA,z0a,5024,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4004,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5025,aglaia,88,nff,a0,8.02,za0,9.48,Measured 12cm below tag,NA,NA,NA,NA,z0a,5025,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4005,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5026,aglaia,42,nff,a0,11.23,za0,12.52,NA,NA,NA,NA,NA,z0a,5026,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4006,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5027,eug,NA,nff,a0,11.32,za0,13.17,NA,NA,NA,NA,NA,a0,5027,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4007,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5028,guamia,65,nff,a0,11.11,za0,13.86,NA,NA,NA,NA,NA,a0,5028,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4008,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5029,aglaia,54,dns,a0,9.9,za0,12.16,NA,NA,NA,NA,NA,z0a,5029,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4009,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5030,eug,125,nff,a0,9.85,za0,12.87,NA,NA,NA,NA,NA,z0a,5030,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4010,40113,Julie Duay 25,34,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5031,eug,13,nff,z0a,5.17,a0,7.98,NA,NA,NA,NA,NA,z0a,5031,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4011,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5032,eug,13,nff,a0,8.06,za0,9.38,NA,NA,NA,NA,NA,z0a,5032,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4012,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5033,eug,7,nff,a0,7.71,za0,9.55,NA,NA,NA,NA,NA,z0a,5033,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4013,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5034,eug,NA,nff,a0,7.91,za0,10.06,NA,NA,NA,NA,NA,z0a,5034,271224.388,1493608.022,GPS,271222.0677,1493596.313,GPS
4014,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5035,aglaia,48,nff,z0a,3.05,a0,8.23,NA,NA,NA,NA,NA,z0a,5035,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4015,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5036,eug,58,nff,z0a,3.11,a0,7.99,NA,NA,NA,NA,NA,z0a,5036,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4016,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5037,eug,NA,nff,z0a,5.68,a0,5.89,NA,NA,NA,NA,NA,z0a,5037,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4017,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5038,guamia,48,nff,z0a,5.51,a0,5.84,NA,NA,NA,NA,NA,z0a,5038,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4018,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5039,eug,17,nff,z0a,4.62,a0,6.4,NA,NA,NA,NA,NA,z0a,5039,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4019,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5040,eug,17,nff,z0a,4.67,a0,7.05,NA,NA,NA,NA,NA,z0a,5040,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4020,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5041,eug,17,nff,z0a,4.97,a0,7.16,NA,NA,NA,NA,NA,z0a,5041,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4021,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,Z0A,5042,eug,15,nff,z0a,5.16,a0,6.91,NA,NA,NA,NA,NA,z0a,5042,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4022,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5043,eug,195,dns,z0a,5.89,a0,5.83,NA,NA,NA,NA,NA,a0,5043,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4023,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5044,guamia,44,nff,z0a,6.28,a0,5.25,NA,NA,NA,NA,NA,a0,5044,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4024,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5045,guamia,62,dns,z0a,7.25,a0,5.13,NA,NA,NA,NA,NA,a0,5045,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4025,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5046,guamia,NA,dns,z0a,5.16,a0,5.46,NA,NA,NA,NA,NA,a0,5046,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4026,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5047,tri,NA,dns,z0a,6.65,a0,4.35,NA,NA,NA,NA,NA,a0,5047,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4027,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5048,guamia,97,dns,z0a,8.12,a0,3.29,NA,NA,NA,NA,NA,a0,5048,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4028,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5049,guamia,100,dns,z0a,9.4,a0,2.1,NA,NA,NA,NA,NA,a0,5049,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4029,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5050,eug,45,nff,z0a,9.31,a0,5.51,NA,NA,NA,NA,NA,a0,5050,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4030,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5051,guamia,39,dns,z0a,9.6,a0,5.1,NA,NA,NA,NA,NA,a0,5051,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4031,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5052,eug,26,nff,z0a,7.25,a0,3.99,NA,NA,NA,NA,NA,a0,5052,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4032,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5053,cyno,117,nff,z0a,10.43,a0,4.3,NA,NA,NA,NA,NA,a0,5053,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4033,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5054,guamia,55,dns,z0a,10.5,a0,4.86,NA,NA,NA,NA,NA,a0,5054,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4034,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5055,eug,NA,nff,z0a,10.62,a0,5.1,NA,NA,NA,NA,NA,a0,5055,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4035,40113,Julie Duay 25,36,KM; JD; MR,Julie,guam,race,NA,a0-z*a0,A0,5056,guamia,81,nff,z0a,10.62,a0,0.68,NA,NA,NA,NA,NA,a0,5056,271222.0677,1493596.313,GPS,271232.9009,1493598.243,GPS
4036,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5057,aglaia,114,dns,b0,11,a0,2.47,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5057,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4037,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5058,eug,91,dns,b0,8.34,a0,2.38,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5058,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4038,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5059,aglaia,151,dns,b0,8.09,a0,2.03,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5059,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4039,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5060,guamia,51,dns,b0,7.87,a0,3.25,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5060,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4040,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5061,aglaia,122,dns,b0,7.03,a0,3.74,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5061,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4041,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5062,guamia,55,nff,b0,10.84,a0,3.44,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5062,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4042,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5063,guamia,41,dns,b0,12.23,a0,4.74,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5063,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4043,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5064,guamia,73,dns,b0,12.31,a0,5.03,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5064,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4044,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5065,guamia,49,fr,b0,11.58,a0,5.73,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5065,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4045,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5066,guamia,69,dns,b0,9.75,a0,4.55,measured 15cm below tag; 2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5066,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4046,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5067,guamia,82,dns,b0,10.26,a0,6.5,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5067,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4047,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5068,aglaia,NA,dns,b0,9.54,a0,6.53,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5068,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4048,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5069,guamia,95,dns,b0,6.93,a0,3.17,measured 16cm below tag; 2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5069,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4049,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,A0,5070,?,144,dns,b0,6.79,a0,3.34,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,a0,5070,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4050,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5071,cyno,NA,dns,a0,9.57,z0a,1.72,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5071,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4051,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5072,guamia,52,nff,a0,11.02,z0a,0.7,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5072,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4052,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5073,guamia,57,nff,a0,11.14,z0a,1.17,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5073,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4053,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5074,guamia,61,nff,a0,11.96,z0a,4.18,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5074,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4054,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5075,tri,10,nff,a0,11.62,z0a,4.07,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5075,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4055,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5076,guamia,53,nff,b0,12.8,a0,6.84,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5076,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4056,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5077,eug,25,nff,b0,14.25,a0,8.23,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5077,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4057,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5078,aglaia,49,dns,b0,14.37,a0,8.71,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5078,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4058,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5079,guamia,40,dns,a0,10.11,z0a,1.17,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5079,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4059,40113,Julie Duay 25,38,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5080,eug,71,dns,a0,10.39,z0a,1.21,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5080,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4060,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5081,aglaia,41,dns,a0,11.64,z0a,3.87,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5081,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4061,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5082,tri,22,nff,a0,11.06,z0a,3.86,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5082,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4062,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5083,tri,20,nff,a0,10.74,z0a,3.59,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5083,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4063,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5084,tri,30,nff,a0,10.33,z0a,5.48,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5084,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4064,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5085,aglaia,46,nff,a0,10.45,z0a,5.75,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5085,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4065,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5086,tri,13,nff,a0,9.81,z0a,5.07,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5086,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4066,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5087,tri,NA,nff,a0,9.08,z0a,4.29,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5087,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4067,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5088,guamia,51,nff,a0,13.5,z0a,8.93,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5088,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4068,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5089,cyno,159,dns,a0,12.42,z0a,9.72,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5089,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4069,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0A,5090,eug,NA,nff,a0,12.41,z0a,6.28,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0a,5090,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4070,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5091,guamia,58,nff,a0,12.37,z0a,7.06,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5091,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4071,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5092,guamia,38,dns,a0,11.79,z0a,6.86,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5092,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4072,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5093,tri,24,nff,a0,10.89,z0a,6.83,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5093,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4073,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5094,tri,20,nff,a0,10.63,z0a,6.94,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5094,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4074,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5095,guamia,50,nff,a0,7.95,z0a,8.33,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5095,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4075,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5096,aglaia,47,dns,a0,9.94,z0a,10.1,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5096,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4076,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5097,guamia,43,nff,b0,7.12,a0,10.86,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5097,271222.0677,1493596.313,GPS,271222.3412,1493585.218,GPS
4077,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5098,eug,25,nff,a0,8.87,z0a,9.07,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5098,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4078,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5099,tri,25,nff,a0,10.36,z0a,7.98,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5099,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4079,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5100,tri,18,nff,a0,8.93,z0a,8.03,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5100,271232.9009,1493598.243,GPS,271222.0677,1493596.313,GPS
4080,40113,Julie Duay 25,40,JD; MR; KM,Maia,guam,race,NA,a0-z0b,Z0B,5101,tri,52,nff,z0b,0.96,b0,11.83,2apr13: hsr changed quadrant name from Z0A-B0 to A0-Z0B,NA,NA,NA,NA,z0b,5101,271222.3412,1493585.218,GPS,271231.9511,1493585.639,GPS
